id,hhb,hbo2,ca,na
10138,7.231559,3.894914,8.223446,2.7482946
10139,9.581894,4.2832975,8.899215,0.5738665
10140,5.7214937,4.0931177,9.2189245,2.9228067
10141,4.4528913,3.4289727,6.3263526,3.267025
10142,7.411702,3.9568322,5.516075,3.4814384
10143,2.8091464,3.1924553,8.687628,2.8882592
10144,5.839781,4.43756,10.038116,3.8399563
10145,9.506609,3.4076228,9.259524,2.7855053
10146,8.876149,3.9453914,9.245195,4.073203
10147,9.01689,2.5857842,5.855233,3.1013024
10148,6.5533547,4.054428,6.4171686,5.2835855
10149,11.758054,2.153673,6.9232697,2.2396874
10150,7.6675696,3.7210274,8.078068,2.5260894
10151,6.922208,3.4836724,11.332514,1.0714535
10152,6.8070908,3.2521896,7.261846,2.889462
10153,10.4363785,3.4423327,9.3837185,2.7221096
10154,12.953848,3.683883,8.634206,2.9616847
10155,4.702087,4.0968075,9.090568,2.8058007
10156,7.9130907,4.8881073,11.1552,3.230175
10157,6.1933627,3.7321446,9.1135645,3.337644
10158,6.8870683,3.1047797,10.372241,5.6561747
10159,14.830379,4.8283806,11.310411,2.1985114
10160,5.856082,3.783245,9.522105,3.8211403
10161,4.393752,3.1479173,9.414406,3.5718818
10162,9.571287,4.9010515,10.324434,3.3328724
10163,7.8133783,4.061161,7.649152,3.994208
10164,8.168096,4.413025,10.323456,2.8667812
10165,6.9372683,2.8400693,8.261053,5.7216563
10166,7.978041,4.068114,7.949173,2.633282
10167,8.099708,4.995837,11.98168,3.144221
10168,9.6853695,4.7254667,9.461357,1.8977737
10169,7.4418206,4.0183196,8.754105,2.121432
10170,5.2086954,3.802253,10.014797,2.8520453
10171,9.097952,4.150813,8.560544,2.6623847
10172,6.4600425,4.0151253,9.861998,1.0251838
10173,5.3075624,3.6519775,9.774196,1.7926868
10174,9.654633,4.197577,8.509493,3.4803398
10175,4.212182,4.5314612,8.321953,1.887083
10176,5.8094225,3.727087,8.274818,2.987074
10177,8.039048,3.9159157,6.3435135,2.7196858
10178,10.752199,4.1239552,10.321614,2.0544071
10179,7.1954317,2.840613,9.365995,4.3624177
10180,4.0022135,4.1375036,8.393405,4.0459585
10181,6.546653,3.9608433,8.607515,3.268289
10182,6.6199784,3.8221002,8.863349,2.9388485
10183,6.462466,3.6134582,8.496568,3.2416058
10184,11.307413,4.964952,10.324717,3.2660313
10185,8.737813,4.003438,8.752523,3.8804736
10186,7.9712267,4.6534495,9.357783,2.4789948
10187,7.9673333,4.247448,8.869436,3.3525295
10188,7.151574,3.6106708,7.556164,1.1113784
10189,7.923007,2.9575882,7.5727663,2.5116413
10190,12.913358,4.8446193,9.089996,4.5175395
10191,8.501654,4.3800726,8.123662,4.1174936
10192,6.448372,3.5594463,9.295651,2.1232114
10193,15.016345,3.5281787,9.237333,4.306241
10194,8.808998,3.2974505,4.8793945,2.0337086
10195,8.545006,3.7263381,7.8781486,1.6746151
10196,9.272947,3.625813,6.4083242,3.510062
10197,12.29345,4.4784484,8.222245,3.6871884
10198,4.336975,3.1613288,10.386161,1.3890073
10199,7.517971,3.5451217,8.875584,2.7486653
10200,5.88552,4.003794,9.522938,0.8980998
10201,7.1371627,3.9976,9.135443,2.9614692
10202,7.623665,4.984853,8.497519,2.0828614
10203,6.965841,3.8008404,8.069061,3.5638275
10204,10.6611395,4.379606,9.786372,3.5603652
10205,10.762655,3.2224789,12.873775,2.7096088
10206,7.8807373,3.1815667,6.834357,3.521461
10207,10.405363,4.678965,9.874224,1.9265096
10208,4.296979,3.7241244,10.917593,4.143296
10209,14.154216,4.062727,10.765385,2.677005
10210,6.107478,4.35869,9.8339615,3.2666001
10211,8.883091,4.6413784,10.577139,4.2481174
10212,7.1446695,3.6059513,9.244098,2.8274753
10213,9.783022,4.15622,8.82022,4.5976324
10214,8.604228,3.7367444,7.1233277,3.7122014
10215,2.8087306,3.6838734,9.542465,3.299088
10216,7.527209,4.809894,7.586136,2.4136481
10217,7.6175957,3.1687486,6.2293253,1.0468197
10218,8.466177,3.6136482,9.407799,4.9073424
10219,10.498548,3.912255,7.240238,2.8301725
10220,11.741892,4.6985846,9.115023,3.7924352
10221,7.552186,3.8858292,8.219124,4.0002923
10222,12.873286,3.9565532,9.205478,3.2797382
10223,10.567556,4.8974767,10.749745,2.7190702
10224,11.732319,4.14365,8.602832,2.372212
10225,6.0651655,3.5036998,5.1917205,2.6204548
10226,10.236696,4.3696804,11.4035,2.6335888
10227,6.138278,4.5109015,8.2005825,4.9460573
10228,3.8815434,4.074579,8.560823,3.3625019
10229,3.669138,3.137443,7.338042,2.566832
10230,8.921385,4.3983665,12.80722,1.8115437
10231,11.498827,4.6911097,8.254658,3.1344879
10232,8.293968,4.641266,9.6754265,1.8159615
10233,7.336362,4.439476,10.452286,3.583603
10234,6.5478716,4.1218657,9.449488,3.5897593
10235,7.19916,4.052454,9.045057,2.917212
10236,7.804732,4.697717,11.29172,2.5033321
10237,0.98548144,4.3832374,9.831838,2.855393
10238,11.739868,3.7930977,10.133791,3.6912994
10239,14.111376,4.2897468,10.098627,2.585715
10240,7.943483,3.759692,10.127874,3.2909756
10241,9.295896,3.9821758,8.877943,3.2088294
10242,5.1311216,4.5798745,7.8783417,1.9338745
10243,9.643001,4.4199677,9.350803,3.3221824
10244,10.72821,4.047606,7.3703485,3.204593
10245,7.4412446,3.9170163,8.602807,2.7580442
10246,6.017933,2.8307405,7.8540664,4.0506263
10247,13.006136,4.757708,10.11384,3.7283535
10248,10.519247,4.090365,9.044619,5.4163175
10249,2.588451,3.142737,10.563708,1.8164192
10250,4.203712,3.7914307,7.556572,3.2586617
10251,8.844337,4.3771987,10.33965,4.335975
10252,8.804913,3.848455,7.0449953,3.3914192
10253,3.3151174,2.7197213,8.508285,3.2726798
10254,7.809282,3.3420792,10.32929,1.844656
10255,6.214645,3.6136174,9.2173605,1.3591253
10256,5.485059,3.9317832,8.611602,3.445179
10257,10.116057,4.8290806,9.332182,1.9641889
10258,7.3968787,4.036419,9.943721,3.1729398
10259,9.557919,3.7257895,8.766561,3.828834
10260,5.083506,4.0983458,8.503752,2.7177615
10261,10.313756,3.9657235,10.292415,3.9457233
10262,10.531911,3.980414,5.2091765,-0.07181922
10263,11.165608,4.3212557,7.5045347,3.9125793
10264,11.620447,5.2268157,11.439802,3.075211
10265,8.557673,4.846378,9.671021,3.8491578
10266,9.417032,4.0095005,10.063451,1.7292503
10267,9.979525,1.8638592,7.770055,5.033176
10268,7.663747,4.0220165,8.580641,6.5587554
10269,8.575192,4.6696997,8.663909,3.180295
10270,5.642339,3.8960335,8.61677,4.0660324
10271,5.8265676,3.7089856,7.445737,1.5628269
10272,9.850179,3.5587273,7.539388,2.714987
10273,2.4046986,3.1121926,5.9670076,3.608796
10274,7.6291757,3.8733406,7.4328394,3.7372348
10275,8.408667,3.439773,9.791121,3.0974362
10276,5.113175,3.410133,9.473043,2.6173184
10277,10.363167,3.7231052,4.9254837,1.333171
10278,9.546764,3.966552,9.692652,3.2012756
10279,9.529755,4.6211205,9.285647,2.9771295
10280,3.085901,3.8238177,9.981087,3.8425422
10281,6.4570627,2.9381924,5.6845818,5.5011206
10282,10.182294,4.8955426,8.473883,2.1994712
10283,5.0291567,3.4439807,10.505114,1.8200905
10284,8.829326,3.1527953,9.723727,3.732608
10285,7.057704,3.7950158,7.631723,2.6175206
10286,5.147088,4.2592273,9.0212555,3.4234405
10287,8.991652,4.013145,8.712341,3.7366543
10288,6.9099016,4.119891,7.574353,2.3672397
10289,8.309799,4.8506365,9.068803,2.2049987
10290,10.870839,4.1254215,9.964273,3.7179458
10291,6.4170465,2.6353943,9.717924,3.517799
10292,6.058,3.0438468,5.2750587,3.0012023
10293,5.5633197,3.242597,8.12319,4.3029227
10294,7.492072,4.2177644,5.6065855,2.324702
10295,9.643114,4.719378,10.683464,3.383653
10296,7.033643,3.8049817,8.348528,5.784385
10297,8.53266,4.151371,9.6332855,4.302369
10298,8.548882,3.0719488,7.484575,3.236414
10299,8.530081,3.8872929,8.872908,3.4864063
10300,2.220607,3.4200706,7.754416,3.246387
10301,11.9736,5.1609383,11.826611,2.1442666
10302,8.793841,3.899114,8.434682,3.350966
10303,7.7754035,4.046387,7.8876634,2.9927614
10304,6.178563,4.232688,11.46442,1.8836129
10305,6.633727,3.6206765,6.3586383,3.5948672
10306,7.647382,3.6973984,5.3842955,2.394833
10307,6.3414397,3.1810353,8.933601,2.674543
10308,7.040227,4.5498724,14.559586,4.1723647
10309,7.567876,3.2623382,7.343707,2.9469423
10310,5.0519385,3.3044903,7.908914,2.6506405
10311,7.7329087,4.039342,8.161024,3.8756707
10312,5.351785,3.6321564,6.93694,2.3995814
10313,9.193506,3.9769096,13.858632,0.54892224
10314,7.675593,4.3824387,8.579256,3.9133854
10315,8.075525,4.485615,6.3001204,4.0587606
10316,10.117257,4.3441553,9.495156,3.740734
10317,5.8419633,3.9631844,8.127509,0.46331993
10318,7.1186867,4.6139317,11.533235,3.6808987
10319,10.751947,3.9626591,10.448847,1.7620537
10320,5.4738026,4.0565195,11.306633,1.8839325
10321,9.727144,4.116595,9.681214,2.5587075
10322,7.5382233,4.128464,7.96425,3.8720117
10323,11.05805,3.0660236,7.963922,3.4629798
10324,8.084013,4.207355,12.984756,3.0341773
10325,12.746408,4.0986347,9.834087,2.9850144
10326,9.347002,4.5039186,10.733323,3.2833781
10327,5.6525207,3.568798,8.967882,4.6732087
10328,5.4934645,4.453482,9.035968,4.237657
10329,6.9939547,4.0440583,9.95263,3.5005822
10330,3.400931,3.9150803,8.121915,1.4370124
10331,7.0554566,3.2791257,7.000209,3.4469597
10332,10.145843,2.966917,9.650878,3.8026428
10333,6.631002,4.483861,9.012557,3.4519792
10334,6.354868,4.1438146,8.988085,3.4362931
10335,3.3559868,3.198737,6.332904,0.7625119
10336,7.6472445,3.474469,6.963403,2.2182987
10337,7.1764283,4.239572,8.922373,3.0664744
10338,11.757894,3.293569,7.616065,3.7885425
10339,9.116819,3.6792006,6.8929224,3.916629
10340,12.415123,4.0241423,10.114152,5.6850944
10341,10.356396,4.3489594,9.788035,1.615393
10342,13.841319,4.773383,11.104503,2.4635997
10343,8.635855,3.7287369,9.944371,4.0869417
10344,4.7043886,3.4721713,7.8347635,3.1549067
10345,4.4433317,4.4698057,10.691749,0.0070476294
10346,12.06055,5.0198317,10.707494,3.1550095
10347,6.349041,4.3320227,8.362511,4.055416
10348,6.9485803,4.6537995,11.092692,2.2257667
10349,5.980653,3.1955287,8.46171,2.938725
10350,9.400068,2.1940885,6.2361803,4.6230345
10351,10.810036,4.4837546,9.243428,3.2558866
10352,8.796697,4.1375246,9.559721,3.2023404
10353,6.9969277,3.952209,8.166971,2.3932748
10354,12.918512,4.8880615,9.794561,4.958693
10355,8.758966,4.2349696,8.4344845,4.4329324
10356,10.231489,3.7640617,11.174133,2.6698892
10357,10.135026,4.1796007,10.830147,2.2553723
10358,10.073063,4.419289,8.319172,3.8771071
10359,5.2781744,3.9414494,10.87762,1.6813107
10360,7.9771333,4.189416,10.955729,5.299847
10361,9.824411,4.3911695,10.003216,3.8129
10362,6.918338,3.7136467,5.735682,2.950775
10363,8.444114,4.3298216,9.493009,3.8348477
10364,9.20414,4.0220118,10.0353155,2.546845
10365,4.4002047,3.802034,10.13574,4.471219
10366,4.7145505,4.0695066,9.50712,1.5698769
10367,10.941727,4.0122294,11.618552,5.6536613
10368,6.270086,4.3514853,9.514754,2.583018
10369,7.2172613,4.0841193,7.1816664,2.0829394
10370,11.222161,4.4366007,7.4288406,2.9470708
10371,1.0056902,2.9677978,4.9698997,0.14359722
10372,9.3089695,4.4100585,7.85701,2.7790408
10373,6.807267,3.4213128,8.672905,4.545175
10374,9.632154,4.7064962,9.922324,0.91050184
10375,5.203212,3.2264462,6.5380087,3.869706
10376,10.6853485,4.254528,9.826927,2.1901011
10377,8.429766,4.009064,8.038177,0.84672415
10378,2.9284987,2.472575,6.27441,5.82104
10379,6.5638633,4.726292,7.1115313,3.6935585
10380,8.689806,3.9456177,10.068471,3.4045377
10381,9.104169,3.6518104,8.277239,3.9579377
10382,5.7329206,4.4796357,10.461208,2.9506729
10383,5.1012387,3.3952165,6.8070984,1.5224426
10384,9.148621,3.8270135,8.796591,2.4364123
10385,5.2330103,3.6290555,10.893142,2.728441
10386,10.626994,4.60328,10.058751,2.5294049
10387,7.878399,4.097884,9.035463,2.7397382
10388,8.250927,4.005126,9.965955,3.0818658
10389,6.080426,3.7274265,8.894471,1.9147892
10390,9.998381,4.247307,10.733843,2.2510388
10391,8.715586,4.258409,8.885702,2.390932
10392,8.696011,4.553448,13.074682,1.2275729
10393,5.159813,3.8970554,6.28346,5.0324125
10394,3.8814952,2.7256181,5.165318,2.317937
10395,6.863784,2.8943844,8.967975,0.7746307
10396,8.822945,4.511898,8.233988,3.843176
10397,6.358743,4.7730703,11.297299,2.730191
10398,1.3892602,3.4009762,10.354641,1.9830204
10399,10.829238,3.7508366,7.71206,3.5949445
10400,6.403243,3.4238553,8.951447,3.8237424
10401,7.422625,4.5384607,9.037242,2.4473
10402,6.91767,4.1095953,10.11203,3.4051032
10403,9.88832,4.1256847,12.349543,2.4423835
10404,9.7453575,3.588433,9.188218,3.1678042
10405,3.1723628,3.3880966,11.835417,3.2602859
10406,9.936453,3.7323868,8.870076,1.691227
10407,9.778794,4.545618,8.813177,1.9137805
10408,10.13517,4.6813188,8.689076,3.9526355
10409,7.308236,4.442743,9.783228,2.8379455
10410,8.621258,4.35402,10.345346,2.6618447
10411,2.9503574,3.9768167,11.187854,3.258857
10412,4.067312,2.8584008,8.594299,4.5398355
10413,8.292244,4.217469,9.023119,3.3899796
10414,6.8723807,3.5541866,5.8535833,4.023549
10415,9.879725,4.2701197,10.047935,3.6528811
10416,6.794277,4.3409476,8.548381,3.9554944
10417,6.7135034,4.6757507,10.578964,2.9454799
10418,4.754887,4.029849,8.582911,2.724317
10419,6.352669,4.5107107,10.539657,3.2044158
10420,11.570642,4.0506983,8.954511,3.9495406
10421,10.865512,3.9552429,9.213621,3.8529937
10422,8.839508,3.132321,8.0667715,2.488607
10423,8.945902,5.0289736,9.545445,1.1277583
10424,10.033458,4.976954,8.386246,3.659383
10425,7.0664167,3.9526756,7.375182,2.7247958
10426,11.352016,4.6482496,10.432596,3.9689457
10427,4.9761763,3.6320164,7.657527,2.3400185
10428,11.63127,3.8796134,10.536204,3.391611
10429,7.008769,3.4611866,7.594532,3.4044533
10430,6.8188124,3.4839828,9.98561,2.5681527
10431,7.440534,4.0723023,8.591351,3.4241776
10432,8.411064,4.6583533,9.274015,1.6424856
10433,11.792707,4.604238,9.452671,2.956929
10434,10.569433,4.7525396,10.194132,2.29308
10435,9.508538,4.8424997,9.52593,3.1384692
10436,6.1933274,3.7229111,9.5869255,2.7164092
10437,8.24037,4.5385423,9.826366,4.533711
10438,8.203066,5.0305595,10.794073,3.547973
10439,6.3728423,3.6417747,8.411028,3.3482385
10440,7.880417,4.1519914,6.658969,4.4891005
10441,8.417158,4.1835074,7.3569746,0.8381299
10442,11.289515,4.7775774,9.410573,3.3279958
10443,5.238581,4.0148325,10.774642,3.0738358
10444,12.189322,4.524754,8.4242525,3.1914535
10445,10.932377,4.745902,10.367702,1.0061374
10446,8.6685705,4.579988,10.371251,3.6517746
10447,2.3553545,3.5813594,8.611467,2.8313801
10448,2.7691302,4.5342903,9.18104,3.3476129
10449,9.265684,4.483157,10.390747,3.6435647
10450,5.4206533,3.4797568,8.741191,1.1067555
10451,11.290628,5.513566,9.915545,3.3600125
10452,13.00091,4.662988,11.308125,2.7030919
10453,8.313868,4.24968,9.756693,3.1588688
10454,12.873629,3.9896922,10.0123005,4.1567507
10455,10.30931,3.764644,10.433198,3.2301261
10456,5.193276,4.299933,8.459703,5.9618483
10457,10.132456,3.7454314,10.15373,3.3514237
10458,10.542018,4.6371775,10.795808,3.6491065
10459,10.203676,3.4738107,9.393123,2.6445038
10460,6.1675916,4.1091356,10.336203,1.9131806
10461,8.006975,3.4142308,6.917054,2.7412026
10462,2.1873312,3.5752473,9.067603,1.8780044
10463,5.0839424,4.040606,8.283588,1.8725212
10464,11.304112,4.4745383,9.959764,3.1739848
10465,7.3079057,3.7033417,10.275351,2.3102818
10466,9.829593,3.5563405,8.374471,3.255307
10467,10.181714,4.113424,12.139066,2.1169484
10468,4.518514,2.849926,7.3482766,2.290078
10469,7.588179,4.116105,10.1735325,2.8437555
10470,10.123629,4.624699,10.472181,2.5344672
10471,5.8165708,3.817514,6.831336,2.1532753
10472,10.021299,4.157336,10.084403,3.7128162
10473,2.240244,3.6794868,8.348073,2.3856952
10474,10.975916,4.1774635,9.221299,3.221953
10475,6.7437553,3.9307199,10.591539,3.1664903
10476,8.53348,3.232923,7.827288,3.3116746
10477,11.235379,4.208876,11.102739,4.17542
10478,3.5348766,3.5808682,4.4087,4.0331163
10479,2.6653976,4.4526563,10.027074,0.8485621
10480,10.369638,4.2260447,11.561849,3.0237868
10481,7.9903374,4.14338,8.313258,2.8644097
10482,11.027832,4.87402,9.952403,3.6200461
10483,9.736302,4.588079,10.391943,4.03944
10484,5.899873,4.325307,9.48963,1.633717
10485,6.031514,3.9199119,7.1522055,2.8659804
10486,9.569128,4.1772447,8.176794,3.3167744
10487,11.8064165,4.878537,10.851507,3.1322415
10488,10.273669,4.922139,10.760579,2.3542557
10489,8.589531,4.4404316,6.4130607,3.627423
10490,7.316195,4.5325003,7.8793173,2.2232063
10491,7.6764145,3.9901757,10.49516,2.9836173
10492,8.891606,3.8295236,7.3501067,2.4334328
10493,4.654752,3.8937867,9.462477,3.2505536
10494,6.8387985,3.804306,8.437017,1.8082196
10495,7.0483046,3.6510048,7.7420225,4.2738485
10496,6.652494,4.199725,8.374273,4.3194656
10497,7.0141068,3.2528434,6.11249,5.3736725
10498,9.646504,4.404223,11.560313,0.92103875
10499,9.123887,3.7532592,8.862707,6.3587265
10500,11.293113,3.2680516,9.512396,3.4119632
10501,4.6866064,4.2104273,7.037224,2.1784751
10502,7.3202868,3.5428371,7.656771,1.3129867
10503,8.455205,4.1159396,8.944143,3.0558314
10504,9.874838,4.2938004,8.735248,1.9813898
10505,4.6796713,3.6273117,4.0111465,3.1055024
10506,8.498476,3.8841712,8.97246,1.9808748
10507,8.244766,4.738761,11.097864,2.831247
10508,7.4155836,3.8015084,9.180834,2.7576072
10509,11.22175,3.4649005,10.630946,4.228154
10510,5.397069,4.05867,8.350946,2.5052254
10511,7.4735923,3.34337,8.720869,3.2620094
10512,7.300859,3.7060845,7.450162,2.6369932
10513,8.752618,4.2951937,7.848343,4.0686793
10514,9.461307,4.473027,10.74942,2.5675764
10515,10.515613,4.734483,12.0952425,3.2765033
10516,11.641263,4.047183,8.399266,3.2108624
10517,5.754555,4.124807,9.688993,2.9249415
10518,10.730468,4.2064238,10.233399,3.4114048
10519,9.569441,3.7950757,8.666067,2.373848
10520,5.4146805,4.0011373,6.87573,2.2625225
10521,6.1690354,3.5420907,8.861925,1.9585791
10522,5.4237213,4.0621724,9.988927,2.9753397
10523,12.528884,4.1185446,11.460577,3.9107502
10524,9.567322,3.2760348,8.278822,7.5520773
10525,4.8882957,3.4911628,9.315646,3.9586232
10526,3.033258,3.6069522,10.1388035,2.1041439
10527,5.9449406,4.311317,8.833193,2.7488205
10528,8.723292,4.457869,9.123947,2.988378
10529,9.015463,3.8564594,9.514208,1.8983549
10530,8.024535,3.5374475,7.3178797,3.0595272
10531,6.8566103,4.301927,8.822364,2.7548516
10532,10.494635,4.812701,9.016003,3.6081383
10533,13.672447,4.6737127,10.272949,2.0094428
10534,8.209005,3.4859052,10.276157,2.772321
10535,6.6422105,4.165367,6.808484,2.5674815
10536,9.00235,3.731261,10.14557,2.8982203
10537,10.576592,3.9387603,8.350504,4.020114
10538,3.7178407,4.119416,8.537397,2.44663
10539,9.375908,4.2668076,5.777534,3.1899734
10540,10.684435,4.7827363,10.859292,3.3714252
10541,6.5739007,3.9773037,8.959691,2.575401
10542,5.9815044,4.772559,10.30597,2.9554944
10543,12.652995,4.5007944,11.026253,3.1595795
10544,6.541986,3.4516475,8.880559,3.9714756
10545,11.976982,4.5054426,9.251544,3.303679
10546,12.659902,4.697236,10.591678,2.652172
10547,6.216957,3.7246394,8.723257,2.9508812
10548,8.321992,4.0386724,6.720655,2.4746478
10549,11.047045,4.132917,9.566343,2.0474901
10550,7.8873243,4.2654347,8.061764,2.4137378
10551,8.598593,5.198152,12.033983,3.0249352
10552,8.741178,3.849594,8.897506,4.5221148
10553,10.484263,5.036039,8.91273,2.799686
10554,8.314756,4.167868,7.27405,4.2559915
10555,9.578032,3.9619584,9.167055,1.9129423
10556,4.6596475,3.5811355,6.536298,3.8285317
10557,0.98063356,4.247556,10.532684,3.0953305
10558,8.50827,4.487737,8.0963545,3.4245098
10559,9.215464,3.9128609,6.753382,2.1583085
10560,9.189923,4.4545097,9.91199,2.8302114
